time_s,engine.rpm,engine.tps,engine.gear,engine.water_temp,engine.oil_temp,gps.lat,gps.lon,gps.speed,imu.lat_g
76.75,4620,7.4,3,,,,,,1.133
76.76,4556,7.5,3,,,,,,1.122
76.77,4618,7.5,3,,,,,,1.112
76.78,4621,7.6,3,,,,,,1.101
76.79,4607,7.7,3,,,,,,1.090
76.80,4622,7.8,3,90.29811244917154,99.56573505514467,33.42498582980058,-111.92824990505167,13.11344148995969,1.079
76.81,4589,7.9,3,,,,,,1.067
76.82,4631,8.0,3,,,,,,1.056
76.83,4651,8.0,3,,,,,,1.044
76.84,4603,8.1,3,,,,,,1.033
76.85,4636,8.2,3,,,,,,1.021
76.86,4656,8.3,3,,,,,,1.008
76.87,4643,8.4,3,,,,,,0.996
76.88,4673,8.5,3,,,,,,0.984
76.89,4673,8.6,3,,,,,,0.971
76.90,4661,8.6,3,90.17409807174269,99.22231297386269,33.4249842169397,-111.9282581258723,13.458388514508783,0.958
76.91,4746,8.7,3,,,,,,0.945
76.92,4747,8.8,3,,,,,,0.932
76.93,4704,8.9,3,,,,,,0.919
76.94,4752,9.0,3,,,,,,0.906
76.95,4748,9.1,3,,,,,,0.892
76.96,4759,9.2,3,,,,,,0.879
76.97,4693,9.3,3,,,,,,0.865
76.98,4737,9.4,3,,,,,,0.851
76.99,4729,9.5,3,,,,,,0.837
77.00,4742,9.5,3,90.3269335762897,99.2559810521383,33.42498251808058,-111.92826632935265,13.819660112501047,0.823
77.01,4805,9.6,3,,,,,,0.809
77.02,4808,9.7,3,,,,,,0.794
77.03,4778,9.8,3,,,,,,0.780
77.04,4768,9.9,3,,,,,,0.765
77.05,4841,10.0,3,,,,,,0.750
77.06,4800,10.1,3,,,,,,0.735
77.07,4768,10.2,3,,,,,,0.720
77.08,4789,10.3,3,,,,,,0.705
77.09,4819,10.4,3,,,,,,0.690
77.10,4871,10.5,3,90.29190263760803,99.3677560327046,33.42498073340955,-111.92827451459311,14.196899752486232,0.674
77.11,4831,10.6,3,,,,,,0.659
77.12,4901,10.7,3,,,,,,0.643
77.13,4912,10.8,3,,,,,,0.628
77.14,4845,10.9,3,,,,,,0.612
77.15,4926,11.0,3,,,,,,0.596
77.16,4855,11.1,3,,,,,,0.580
77.17,4908,11.2,3,,,,,,0.564
77.18,4935,11.3,3,,,,,,0.548
77.19,4940,11.4,3,,,,,,0.532
77.20,4926,11.5,3,90.00421119363325,99.35983541226311,33.4249788631223,-111.92828268069609,14.58973514448423,0.515
77.21,4974,11.6,3,,,,,,0.499
77.22,4901,11.7,3,,,,,,0.483
77.23,4983,11.8,3,,,,,,0.466
77.24,4952,11.9,3,,,,,,0.449
77.25,4952,12.0,3,,,,,,0.433
77.26,4927,12.1,3,,,,,,0.416
77.27,5005,12.2,3,,,,,,0.399
77.28,4983,12.3,3,,,,,,0.382
77.29,5004,12.4,3,,,,,,0.365
77.30,5028,12.5,3,90.2786255064261,99.33375378420686,33.424976907423925,-111.92829082676606,14.9977786073908,0.348
77.31,4984,12.6,3,,,,,,0.331
77.32,5022,12.7,3,,,,,,0.314
77.33,5069,12.8,3,,,,,,0.297
77.34,5003,12.9,3,,,,,,0.280
77.35,5001,13.0,3,,,,,,0.262
77.36,5044,13.1,3,,,,,,0.245
77.37,5071,13.2,3,,,,,,0.228
77.38,5076,13.3,3,,,,,,0.210
77.39,5028,13.4,3,,,,,,0.193
77.40,5105,13.6,3,90.29837738782304,99.09178826221199,33.4249748665289,-111.92829895190974,15.420627451571793,0.175
77.41,5081,13.7,3,,,,,,0.158
77.42,5126,13.8,3,,,,,,0.141
77.43,5073,13.9,3,,,,,,0.123
77.44,5114,14.0,3,,,,,,0.105
77.45,5141,14.1,3,,,,,,0.088
77.46,5122,14.2,3,,,,,,0.070
77.47,5119,14.3,3,,,,,,0.053
77.48,5194,14.4,3,,,,,,0.035
77.49,5142,14.5,3,,,,,,0.018
77.50,5175,14.6,3,90.01694414355575,99.349696334032,33.42497274066103,-111.92830705523609,15.85786437626906,0.000
77.51,5209,14.8,3,,,,,,-0.018
77.52,5216,14.9,3,,,,,,-0.035
77.53,5214,15.0,3,,,,,,-0.053
77.54,5185,15.1,3,,,,,,-0.070
77.55,5260,15.2,3,,,,,,-0.088
77.56,5238,15.3,3,,,,,,-0.105
77.57,5248,15.4,3,,,,,,-0.123
77.58,5251,15.5,3,,,,,,-0.141
77.59,5213,15.7,3,,,,,,-0.158
77.60,5258,15.8,3,90.14587935682289,99.05787382146957,33.424970530053436,-111.9283151358565,16.30905788142627,-0.175
77.61,5249,15.9,3,,,,,,-0.193
77.62,5320,16.0,3,,,,,,-0.210
77.63,5249,16.1,3,,,,,,-0.228
77.64,5298,16.2,3,,,,,,-0.245
77.65,5294,16.3,3,,,,,,-0.262
77.66,5351,16.5,3,,,,,,-0.280
77.67,5316,16.6,3,,,,,,-0.297
77.68,5335,16.7,3,,,,,,-0.314
77.69,5298,16.8,3,,,,,,-0.331
77.70,5312,16.9,3,90.27986423597008,99.02287980753401,33.424968234948544,-111.92832319288483,16.77376269352697,-0.348
77.71,5383,17.1,3,,,,,,-0.365
77.72,5361,17.2,3,,,,,,-0.382
77.73,5365,17.3,3,,,,,,-0.399
77.74,5433,17.4,3,,,,,,-0.416
77.75,5433,17.5,3,,,,,,-0.433
77.76,5380,17.6,3,,,,,,-0.449
77.77,5372,17.8,3,,,,,,-0.466
77.78,5399,17.9,3,,,,,,-0.483
77.79,5447,18.0,3,,,,,,-0.499
77.80,5461,18.1,3,89.89739005206447,99.35998607485851,33.424965855598025,-111.92833122543756,17.251520205026196,-0.515
77.81,5509,18.2,3,,,,,,-0.532
77.82,5468,18.4,3,,,,,,-0.548
77.83,5491,18.5,3,,,,,,-0.564
77.84,5494,18.6,3,,,,,,-0.580
77.85,5465,18.7,3,,,,,,-0.596
77.86,5533,18.9,3,,,,,,-0.612
77.87,5561,19.0,3,,,,,,-0.628
77.88,5498,19.1,3,,,,,,-0.643
77.89,5491,19.2,3,,,,,,-0.659
77.90,5501,19.4,3,90.07811708230814,99.00777679449712,33.42496339226281,-111.9283392326338,17.741858926940495,-0.674
77.91,5595,19.5,3,,,,,,-0.690
77.92,5530,19.6,3,,,,,,-0.705
77.93,5550,19.7,3,,,,,,-0.720
77.94,5571,19.9,3,,,,,,-0.735
77.95,5570,20.0,3,,,,,,-0.750
77.96,5631,20.1,3,,,,,,-0.765
77.97,5662,20.2,3,,,,,,-0.780
77.98,5605,20.4,3,,,,,,-0.794
77.99,5637,20.5,3,,,,,,-0.809
78.00,5694,20.6,4,90.00142683915998,99.14460982020833,33.424960845213036,-111.9283472135955,18.244294954150533,-0.823
78.01,5638,20.7,4,,,,,,-0.837
78.02,5694,20.9,4,,,,,,-0.851
78.03,5679,21.0,4,,,,,,-0.865
78.04,5691,21.1,4,,,,,,-0.879
78.05,5690,21.2,4,,,,,,-0.892
78.06,5680,21.4,4,,,,,,-0.906
78.07,5688,21.5,4,,,,,,-0.919
78.08,5750,21.6,4,,,,,,-0.932
78.09,5780,21.8,4,,,,,,-0.945
78.10,5730,21.9,4,90.00769923934058,99.13459704114638,33.42495821472801,-111.92835516744744,18.758332442957425,-0.958
78.11,5789,22.0,4,,,,,,-0.971
78.12,5754,22.2,4,,,,,,-0.984
78.13,5812,22.3,4,,,,,,-0.996
78.14,5839,22.4,4,,,,,,-1.008
78.15,5803,22.5,4,,,,,,-1.021
78.16,5853,22.7,4,,,,,,-1.033
78.17,5817,22.8,4,,,,,,-1.044
78.18,5860,22.9,4,,,,,,-1.056
78.19,5878,23.1,4,,,,,,-1.067
78.20,5869,23.2,4,90.08202772766347,99.04994412551403,33.424955501096186,-111.92836309331739,19.283464100420087,-1.079
78.21,5874,23.3,4,,,,,,-1.090
78.22,5865,23.5,4,,,,,,-1.101
78.23,5902,23.6,4,,,,,,-1.112
78.24,5856,23.7,4,,,,,,-1.122
78.25,5877,23.9,4,,,,,,-1.133
78.26,5874,24.0,4,,,,,,-1.143
78.27,5933,24.1,4,,,,,,-1.153
78.28,5951,24.3,4,,,,,,-1.163
78.29,5932,24.4,4,,,,,,-1.173
78.30,5997,24.5,4,90.08566659722935,99.24131291764321,33.424952704615166,-111.92837099033619,19.819171684992547,-1.182
78.31,5960,24.7,4,,,,,,-1.191
78.32,5939,24.8,4,,,,,,-1.201
78.33,5964,25.0,4,,,,,,-1.209
78.34,5990,25.1,4,,,,,,-1.218
78.35,6047,25.2,4,,,,,,-1.227
78.36,6015,25.4,4,,,,,,-1.235
78.37,5997,25.5,4,,,,,,-1.243
78.38,6067,25.6,4,,,,,,-1.251
78.39,6049,25.8,4,,,,,,-1.259
78.40,6101,25.9,4,89.86504426325592,98.95968129884376,33.42494982559159,-111.92837885763785,20.36492651796571,-1.267
78.41,6035,26.1,4,,,,,,-1.274
78.42,6078,26.2,4,,,,,,-1.281
78.43,6103,26.3,4,,,,,,-1.288
78.44,6147,26.5,4,,,,,,-1.295
78.45,6168,26.6,4,,,,,,-1.302
78.46,6146,26.7,4,,,,,,-1.308
78.47,6139,26.9,4,,,,,,-1.314
78.48,6172,27.0,4,,,,,,-1.320
78.49,6176,27.2,4,,,,,,-1.326
78.50,6144,27.3,4,89.9158152194555,99.05235341378877,33.424946864341194,-111.92838669435963,20.92019000520906,-1.331
78.51,6234,27.4,4,,,,,,-1.337
78.52,6242,27.6,4,,,,,,-1.342
78.53,6175,27.7,4,,,,,,-1.347
78.54,6268,27.9,4,,,,,,-1.352
78.55,6232,28.0,4,,,,,,-1.356
78.56,6277,28.1,4,,,,,,-1.360
78.57,6245,28.3,4,,,,,,-1.364
78.58,6256,28.4,4,,,,,,-1.368
78.59,6255,28.6,4,,,,,,-1.372
78.60,6327,28.7,4,89.99250695701672,99.18219702588237,33.42494382118871,-111.92839449964215,21.48441416869859,-1.375
78.61,6300,28.9,4,,,,,,-1.378
78.62,6282,29.0,4,,,,,,-1.381
78.63,6298,29.1,4,,,,,,-1.384
78.64,6325,29.3,4,,,,,,-1.387
78.65,6342,29.4,4,,,,,,-1.389
78.66,6373,29.6,4,,,,,,-1.391
78.67,6355,29.7,4,,,,,,-1.393
78.68,6403,29.9,4,,,,,,-1.395
78.69,6435,30.0,4,,,,,,-1.396
78.70,6460,30.1,4,90.14613241968216,98.87669665214993,33.42494069646785,-111.92840227262946,22.057042187304393,-1.397
78.71,6457,30.3,4,,,,,,-1.398
78.72,6425,30.4,4,,,,,,-1.399
78.73,6486,30.6,4,,,,,,-1.400
78.74,6499,30.7,4,,,,,,-1.400
78.75,6423,30.9,4,,,,,,-1.400
78.76,6495,31.0,4,,,,,,-1.400
78.77,6449,31.2,4,,,,,,-1.400
78.78,6464,31.3,4,,,,,,-1.399
78.79,6546,31.4,4,,,,,,-1.398
78.80,6550,31.6,4,89.87975115707336,99.04124038890076,33.42493749052127,-111.92841001246916,22.63750894630641,-1.397
78.81,6529,31.7,4,,,,,,-1.396
78.82,6557,31.9,4,,,,,,-1.395
78.83,6544,32.0,4,,,,,,-1.393
78.84,6586,32.2,4,,,,,,-1.391
78.85,6575,32.3,4,,,,,,-1.389
78.86,6618,32.5,4,,,,,,-1.387
78.87,6605,32.6,4,,,,,,-1.384
78.88,6656,32.8,4,,,,,,-1.381
78.89,6680,32.9,4,,,,,,-1.378
78.90,6607,33.1,4,89.90782886048275,98.96372365522818,33.424934203700545,-111.9284177183125,23.225241595094204,-1.375
78.91,6610,33.2,4,,,,,,-1.372
78.92,6624,33.4,4,,,,,,-1.368
78.93,6632,33.5,4,,,,,,-1.364
78.94,6653,33.7,4,,,,,,-1.360
78.95,6687,33.8,4,,,,,,-1.356
78.96,6735,34.0,4,,,,,,-1.352
78.97,6722,34.1,4,,,,,,-1.347
78.98,6707,34.3,4,,,,,,-1.342
78.99,6721,34.4,4,,,,,,-1.337
79.00,6804,34.5,4,89.89418117071092,99.05441094836969,33.424930836366116,-111.92842538931446,23.819660112501047,-1.331
79.01,6825,34.7,4,,,,,,-1.326
79.02,6831,34.8,4,,,,,,-1.320
79.03,6837,35.0,4,,,,,,-1.314
79.04,6788,35.1,4,,,,,,-1.308
79.05,6852,35.3,4,,,,,,-1.302
79.06,6797,35.4,4,,,,,,-1.295
79.07,6893,35.6,4,,,,,,-1.288
79.08,6817,35.7,4,,,,,,-1.281
79.09,6855,35.9,4,,,,,,-1.274
79.10,6895,36.1,4,90.05996486911286,98.77790613889776,33.424927388887234,-111.9284330246338,24.42017787921546,-1.267
79.11,6863,36.2,4,,,,,,-1.259
79.12,6872,36.4,4,,,,,,-1.251
79.13,6916,36.5,4,,,,,,-1.243
79.14,6895,36.7,4,,,,,,-1.235
79.15,6981,36.8,4,,,,,,-1.227
79.16,6982,37.0,4,,,,,,-1.218
79.17,7008,37.1,4,,,,,,-1.209
79.18,7028,37.3,4,,,,,,-1.201
79.19,6984,37.4,4,,,,,,-1.191
79.20,7000,37.6,4,89.77223978361401,98.85761649112828,33.42492386164197,-111.92844062343325,25.02620225670291,-1.182
79.21,7025,37.7,4,,,,,,-1.173
79.22,7046,37.9,4,,,,,,-1.163
79.23,7089,38.0,4,,,,,,-1.153
79.24,7036,38.2,4,,,,,,-1.143
79.25,7089,38.3,4,,,,,,-1.133
79.26,7051,38.5,4,,,,,,-1.122
79.27,7067,38.6,4,,,,,,-1.112
79.28,7083,38.8,4,,,,,,-1.101
79.29,7073,38.9,4,,,,,,-1.090
79.30,7133,39.1,4,90.06073782428372,98.8869700940177,33.42492025501712,-111.9284481848795,25.637135172069115,-1.079
79.31,7163,39.2,4,,,,,,-1.067
79.32,7123,39.4,4,,,,,,-1.056
79.33,7122,39.6,4,,,,,,-1.044
79.34,7224,39.7,4,,,,,,-1.033
79.35,7145,39.9,4,,,,,,-1.021
79.36,7152,40.0,4,,,,,,-1.008
79.37,7185,40.2,4,,,,,,-0.996
79.38,7258,40.3,4,,,,,,-0.984
79.39,7207,40.5,4,,,,,,-0.971
79.40,7211,40.6,4,89.78333066631279,98.83594140607045,33.42491656940819,-111.92845570814335,26.252373708285543,-0.958
79.41,7266,40.8,4,,,,,,-0.945
79.42,7311,40.9,4,,,,,,-0.932
79.43,7314,41.1,4,,,,,,-0.919
79.44,7281,41.2,4,,,,,,-0.906
79.45,7308,41.4,4,,,,,,-0.892
79.46,7290,41.6,4,,,,,,-0.879
79.47,7338,41.7,4,,,,,,-0.865
79.48,7391,41.9,4,,,,,,-0.851
79.49,7334,42.0,4,,,,,,-0.837
79.50,7361,42.2,4,90.07814803849999,98.92338784513248,33.42491280521935,-111.92846319239979,26.871310699195377,-0.823
79.51,7388,42.3,4,,,,,,-0.809
79.52,7427,42.5,4,,,,,,-0.794
79.53,7380,42.6,4,,,,,,-0.780
79.54,7402,42.8,4,,,,,,-0.765
79.55,7403,43.0,4,,,,,,-0.750
79.56,7430,43.1,4,,,,,,-0.735
79.57,7498,43.3,4,,,,,,-0.720
79.58,7489,43.4,4,,,,,,-0.705
79.59,7451,43.6,4,,,,,,-0.690
79.60,7536,43.7,4,89.97436766537655,98.64893952075752,33.424908962863384,-111.9284706368281,27.49333532871398,-0.674
79.61,7551,43.9,4,,,,,,-0.659
79.62,7492,44.0,4,,,,,,-0.643
79.63,7489,44.2,4,,,,,,-0.628
79.64,7565,44.4,4,,,,,,-0.612
79.65,7556,44.5,4,,,,,,-0.596
79.66,7550,44.7,4,,,,,,-0.580
79.67,7629,44.8,4,,,,,,-0.564
79.68,7557,45.0,4,,,,,,-0.548
79.69,7604,45.1,4,,,,,,-0.532
79.70,7589,45.3,4,89.86544767940681,98.73231377493238,33.42490504276165,-111.92847804061189,28.11783373362972,-0.515
79.71,7591,45.5,4,,,,,,-0.499
79.72,7626,45.6,4,,,,,,-0.483
79.73,7621,45.8,4,,,,,,-0.466
79.74,7688,45.9,4,,,,,,-0.449
79.75,7709,46.1,4,,,,,,-0.433
79.76,7691,46.2,4,,,,,,-0.416
79.77,7691,46.4,4,,,,,,-0.399
79.78,7714,46.5,4,,,,,,-0.382
79.79,7746,46.7,4,,,,,,-0.365
79.80,7752,46.9,4,89.85021155060109,98.67895625614264,33.424901045344036,-111.92848540293929,28.744189609413716,-0.348
79.81,7779,47.0,4,,,,,,-0.331
79.82,7789,47.2,4,,,,,,-0.314
79.83,7832,47.3,4,,,,,,-0.297
79.84,7771,47.5,4,,,,,,-0.280
79.85,7767,47.6,4,,,,,,-0.262
79.86,7778,47.8,4,,,,,,-0.245
79.87,7813,48.0,4,,,,,,-0.228
79.88,7806,48.1,4,,,,,,-0.210
79.89,7822,48.3,4,,,,,,-0.193
79.90,7847,48.4,4,89.88902630690859,98.76820534835174,33.424896971048895,-111.92849272300289,29.37178481843747,-0.175
79.91,7876,48.6,4,,,,,,-0.158
79.92,7860,48.7,4,,,,,,-0.141
79.93,7935,48.9,4,,,,,,-0.123
79.94,7963,49.1,4,,,,,,-0.105
79.95,7914,49.2,4,,,,,,-0.088
79.96,7920,49.4,4,,,,,,-0.070
79.97,7991,49.5,4,,,,,,-0.053
79.98,7960,49.7,4,,,,,,-0.035
79.99,7966,49.8,4,,,,,,-0.018
80.00,8010,50.0,4,89.92264341485387,98.49587803977161,33.424892820323024,-111.9285,29.999999999999996,-0.000
80.01,8013,50.2,4,,,,,,0.018
80.02,8045,50.3,4,,,,,,0.035
80.03,8035,50.5,4,,,,,,0.053
80.04,8031,50.6,4,,,,,,0.070
80.05,8103,50.8,4,,,,,,0.088
80.06,8049,50.9,4,,,,,,0.105
80.07,8069,51.1,4,,,,,,0.123
80.08,8057,51.3,4,,,,,,0.141
80.09,8082,51.4,4,,,,,,0.158
80.10,8166,51.6,4,89.67395614142316,98.43953928979894,33.4248885936216,-111.9285072331326,30.628215181562627,0.175
80.11,8136,51.7,4,,,,,,0.193
80.12,8134,51.9,4,,,,,,0.210
80.13,8131,52.0,4,,,,,,0.228
80.14,8152,52.2,4,,,,,,0.245
80.15,8146,52.4,4,,,,,,0.262
80.16,8219,52.5,4,,,,,,0.280
80.17,8249,52.7,4,,,,,,0.297
80.18,8235,52.8,4,,,,,,0.314
80.19,8286,53.0,4,,,,,,0.331
80.20,8259,53.1,4,89.80065759715026,98.50967349321652,33.42488429140813,-111.9285144216075,31.25581039058629,0.348
80.21,8225,53.3,4,,,,,,0.365
80.22,8308,53.5,4,,,,,,0.382
80.23,8296,53.6,4,,,,,,0.399
80.24,8350,53.8,4,,,,,,0.416
80.25,8347,53.9,4,,,,,,0.433
80.26,8329,54.1,4,,,,,,0.449
80.27,8306,54.2,4,,,,,,0.466
80.28,8316,54.4,4,,,,,,0.483
80.29,8323,54.5,4,,,,,,0.499
80.30,8357,54.7,4,89.88790116779755,98.5678997068732,33.42487991415439,-111.9285215646364,31.88216626637027,0.515
80.31,8412,54.9,4,,,,,,0.532
80.32,8450,55.0,4,,,,,,0.548
80.33,8390,55.2,4,,,,,,0.564
80.34,8425,55.3,4,,,,,,0.580
80.35,8425,55.5,4,,,,,,0.596
80.36,8403,55.6,4,,,,,,0.612
80.37,8449,55.8,4,,,,,,0.628
80.38,8497,56.0,4,,,,,,0.643
80.39,8528,56.1,4,,,,,,0.659
80.40,8529,56.3,4,89.92428104238898,98.72386388727442,33.4248754623404,-111.92852866143599,32.5066646712861,0.674
80.41,8523,56.4,4,,,,,,0.690
80.42,8488,56.6,4,,,,,,0.705
80.43,8557,56.7,4,,,,,,0.720
80.44,8574,56.9,4,,,,,,0.735
80.45,8516,57.0,4,,,,,,0.750
80.46,8624,57.2,4,,,,,,0.765
80.47,8624,57.4,4,,,,,,0.780
80.48,8617,57.5,4,,,,,,0.794
80.49,8577,57.7,4,,,,,,0.809
80.50,8626,57.8,4,89.66729790097425,98.63550652974934,33.424870936454354,-111.92853571122801,33.12868930080463,0.823
80.51,8685,58.0,4,,,,,,0.837
80.52,8636,58.1,4,,,,,,0.851
80.53,8687,58.3,4,,,,,,0.865
80.54,8645,58.4,4,,,,,,0.879
80.55,8733,58.6,4,,,,,,0.892
80.56,8714,58.8,4,,,,,,0.906
80.57,8759,58.9,4,,,,,,0.919
80.58,8763,59.1,4,,,,,,0.932
80.59,8755,59.2,4,,,,,,0.945
80.60,8789,59.4,4,89.73729105687822,98.698489086467,33.424866336992565,-111.9285427132394,33.74762629171454,0.958
80.61,8765,59.5,4,,,,,,0.971
80.62,8751,59.7,4,,,,,,0.984
80.63,8804,59.8,4,,,,,,0.996
80.64,8838,60.0,4,,,,,,1.008
80.65,8800,60.1,4,,,,,,1.021
80.66,8815,60.3,4,,,,,,1.033
80.67,8885,60.4,4,,,,,,1.044
80.68,8829,60.6,4,,,,,,1.056
80.69,8814,60.8,4,,,,,,1.067
80.70,8875,60.9,4,89.68290610588296,98.53613962918314,33.42486166445942,-111.92854966670228,34.362864827930856,1.079
80.71,8878,61.1,4,,,,,,1.090
80.72,8893,61.2,4,,,,,,1.101
80.73,8956,61.4,4,,,,,,1.112
80.74,8951,61.5,4,,,,,,1.122
80.75,8913,61.7,4,,,,,,1.133
80.76,8993,61.8,4,,,,,,1.143
80.77,8958,62.0,4,,,,,,1.153
80.78,8989,62.1,4,,,,,,1.163
80.79,8979,62.3,4,,,,,,1.173
80.80,8960,62.4,4,89.92025853121993,98.51669794065764,33.42485691936731,-111.92855657085414,34.97379774329706,1.182
80.81,9023,62.6,4,,,,,,1.191
80.82,8999,62.7,4,,,,,,1.201
80.83,9010,62.9,4,,,,,,1.209
80.84,9073,63.0,4,,,,,,1.218
80.85,9007,63.2,4,,,,,,1.227
80.86,9022,63.3,4,,,,,,1.235
80.87,9058,63.5,4,,,,,,1.243
80.88,9101,63.6,4,,,,,,1.251
80.89,9059,63.8,4,,,,,,1.259
80.90,9097,63.9,4,89.69369342793085,98.50722991900638,33.424852102236585,-111.92856342493788,35.57982212078462,1.267
80.91,9078,64.1,4,,,,,,1.274
80.92,9115,64.3,4,,,,,,1.281
80.93,9137,64.4,4,,,,,,1.288
80.94,9142,64.6,4,,,,,,1.295
80.95,9212,64.7,4,,,,,,1.302
80.96,9205,64.9,4,,,,,,1.308
80.97,9227,65.0,4,,,,,,1.314
80.98,9178,65.2,4,,,,,,1.320
80.99,9183,65.3,4,,,,,,1.326
81.00,9213,65.5,4,89.90788522336489,98.29773000714178,33.4248472135955,-111.92857022820183,36.180339887498945,1.331
81.01,9257,65.6,4,,,,,,1.337
81.02,9218,65.7,4,,,,,,1.342
81.03,9244,65.9,4,,,,,,1.347
81.04,9281,66.0,4,,,,,,1.352
81.05,9281,66.2,4,,,,,,1.356
81.06,9339,66.3,4,,,,,,1.360
81.07,9333,66.5,4,,,,,,1.364
81.08,9324,66.6,4,,,,,,1.368
81.09,9390,66.8,4,,,,,,1.372
81.10,9315,66.9,4,89.6019601152004,98.31572056353308,33.42484225398015,-111.92857697989997,36.77475840490585,1.375
81.11,9348,67.1,4,,,,,,1.378
81.12,9385,67.2,4,,,,,,1.381
81.13,9408,67.4,4,,,,,,1.384
81.14,9384,67.5,4,,,,,,1.387
81.15,9422,67.7,4,,,,,,1.389
81.16,9444,67.8,4,,,,,,1.391
81.17,9407,68.0,4,,,,,,1.393
81.18,9413,68.1,4,,,,,,1.395
81.19,9466,68.3,4,,,,,,1.396
81.20,9453,68.4,4,89.51961229072268,98.3974122757936,33.42483722393442,-111.92858367929189,37.36249105369358,1.397
81.21,9497,68.6,4,,,,,,1.398
81.22,9500,68.7,4,,,,,,1.399
81.23,9495,68.8,4,,,,,,1.400
81.24,9557,69.0,4,,,,,,1.400
81.25,9524,69.1,4,,,,,,1.400
81.26,9506,69.3,4,,,,,,1.400
81.27,9548,69.4,4,,,,,,1.400
81.28,9547,69.6,4,,,,,,1.399
81.29,9621,69.7,4,,,,,,1.398
81.30,9610,69.9,4,89.66062331242995,98.31761119380315,33.4248321240099,-111.92859032564293,37.94295781269557,1.397
81.31,9592,70.0,4,,,,,,1.396
81.32,9603,70.1,4,,,,,,1.395
81.33,9576,70.3,4,,,,,,1.393
81.34,9640,70.4,4,,,,,,1.391
81.35,9692,70.6,4,,,,,,1.389
81.36,9650,70.7,4,,,,,,1.387
81.37,9695,70.9,4,,,,,,1.384
81.38,9692,71.0,4,,,,,,1.381
81.39,9672,71.1,4,,,,,,1.378
81.40,9677,71.3,4,89.66603453187724,98.17321357150436,33.42482695476586,-111.92859691822423,38.515585831301465,1.375
81.41,9719,71.4,4,,,,,,1.372
81.42,9732,71.6,4,,,,,,1.368
81.43,9716,71.7,4,,,,,,1.364
81.44,9774,71.9,4,,,,,,1.360
81.45,9749,72.0,4,,,,,,1.356
81.46,9761,72.1,4,,,,,,1.352
81.47,9733,72.3,4,,,,,,1.347
81.48,9824,72.4,4,,,,,,1.342
81.49,9842,72.6,4,,,,,,1.337
81.50,9812,72.7,4,89.47075190103234,98.11990391654392,33.424821716769166,-111.92860345631284,39.079809994790914,1.331
81.51,9860,72.8,4,,,,,,1.326
81.52,9853,73.0,4,,,,,,1.320
81.53,9833,73.1,4,,,,,,1.314
81.54,9820,73.3,4,,,,,,1.308
81.55,9851,73.4,4,,,,,,1.302
81.56,9881,73.5,4,,,,,,1.295
81.57,9877,73.7,4,,,,,,1.288
81.58,9861,73.8,4,,,,,,1.281
81.59,9940,73.9,4,,,,,,1.274
81.60,9944,74.1,4,89.7326020476365,98.09492146395822,33.42481641059422,-111.9286099391918,39.63507348203434,1.267
81.61,9909,74.2,4,,,,,,1.259
81.62,9913,74.4,4,,,,,,1.251
81.63,9984,74.5,4,,,,,,1.243
81.64,9970,74.6,4,,,,,,1.235
81.65,9954,74.8,4,,,,,,1.227
81.66,10010,74.9,4,,,,,,1.218
81.67,10039,75.0,4,,,,,,1.209
81.68,9995,75.2,4,,,,,,1.201
81.69,10006,75.3,4,,,,,,1.191
81.70,10085,75.5,4,89.42726208301484,98.24334558316002,33.42481103682291,-111.92861636615018,40.18082831500743,1.182
81.71,10066,75.6,4,,,,,,1.173
81.72,10019,75.7,4,,,,,,1.163
81.73,10019,75.9,4,,,,,,1.153
81.74,10090,76.0,4,,,,,,1.143
81.75,10052,76.1,4,,,,,,1.133
81.76,10060,76.3,4,,,,,,1.122
81.77,10082,76.4,4,,,,,,1.112
81.78,10119,76.5,4,,,,,,1.101
81.79,10166,76.7,4,,,,,,1.090
81.80,10138,76.8,4,89.43475005952698,98.07370215545808,33.42480559604452,-111.92862273648319,40.7165358995799,1.079
81.81,10144,76.9,4,,,,,,1.067
81.82,10213,77.1,4,,,,,,1.056
81.83,10207,77.2,4,,,,,,1.044
81.84,10220,77.3,4,,,,,,1.033
81.85,10201,77.5,4,,,,,,1.021
81.86,10239,77.6,4,,,,,,1.008
81.87,10235,77.7,4,,,,,,0.996
81.88,10263,77.8,4,,,,,,0.984
81.89,10250,78.0,4,,,,,,0.971
81.90,10242,78.1,4,89.65475677629613,98.07447896192585,33.424800088855704,-111.92862904949226,41.24166755704264,0.958
81.91,10291,78.2,4,,,,,,0.945
81.92,10285,78.4,4,,,,,,0.932
81.93,10246,78.5,4,,,,,,0.919
81.94,10314,78.6,4,,,,,,0.906
81.95,10305,78.8,4,,,,,,0.892
81.96,10308,78.9,4,,,,,,0.879
81.97,10300,79.0,4,,,,,,0.865
81.98,10348,79.1,4,,,,,,0.851
81.99,10387,79.3,4,,,,,,0.837
82.00,10350,79.4,4,89.65512910883534,98.1325741783028,33.424794515860384,-111.92863530448508,41.755705045849446,0.823
82.01,10381,79.5,4,,,,,,0.809
82.02,10332,79.6,4,,,,,,0.794
82.03,10373,79.8,4,,,,,,0.780
82.04,10384,79.9,4,,,,,,0.765
82.05,10354,80.0,4,,,,,,0.750
82.06,10407,80.1,4,,,,,,0.735
82.07,10428,80.3,4,,,,,,0.720
82.08,10383,80.4,4,,,,,,0.705
82.09,10422,80.5,4,,,,,,0.690
