time_s,engine.rpm,engine.tps,engine.gear,engine.water_temp,engine.oil_temp,gps.lat,gps.lon,gps.speed,imu.lat_g
195.08,3043,0.3,3,,,,,,0.035
195.09,3037,74.1,3,,,,,,0.035
195.10,3034,90.7,3,87.31,93.75,33.4263967,-111.9267358,11.81,0.035
195.11,3038,100.0,3,,,,,,0.036
195.12,3061,76.9,3,,,,,,0.036
195.13,3172,99.2,3,,,,,,0.039
195.14,3175,99.4,3,,,,,,0.039
195.15,3133,0.7,3,,,,,,0.038
195.16,3173,99.1,3,,,,,,0.039
195.17,3103,0.7,3,,,,,,0.037
195.18,3126,56.0,3,,,,,,0.037
195.19,3002,0.8,3,,,,,,0.034
195.20,3134,100.0,3,87.40,94.07,33.4263961,-111.9267515,12.18,0.038
195.21,3127,100.0,3,,,,,,0.039
195.22,3109,0.5,3,,,,,,0.037
195.23,3152,100.0,3,,,,,,0.040
195.24,3179,0.0,3,,,,,,0.039
195.25,3154,3.3,3,,,,,,0.039
195.26,3045,1.0,3,,,,,,0.035
195.27,3162,98.6,3,,,,,,0.039
195.28,3035,1.4,3,,,,,,0.036
195.29,3010,0.6,3,,,,,,0.034
195.30,3050,100.0,3,87.37,93.80,33.4263955,-111.9267671,11.94,0.036
195.31,3132,98.7,3,,,,,,0.037
195.32,3147,100.0,3,,,,,,0.039
195.33,3157,98.7,3,,,,,,0.040
195.34,3148,1.4,3,,,,,,0.038
195.35,3054,0.6,3,,,,,,0.036
195.36,3093,99.5,3,,,,,,0.037
195.37,3180,99.5,3,,,,,,0.039
195.38,3107,0.0,3,,,,,,0.038
195.39,3119,0.0,3,,,,,,0.037
195.40,3111,19.1,3,87.49,93.96,33.4263948,-111.9267829,12.07,0.037
195.41,3144,99.9,3,,,,,,0.038
195.42,3173,99.7,3,,,,,,0.040
195.43,3117,0.0,3,,,,,,0.037
195.44,3064,90.6,3,,,,,,0.037
195.45,3100,1.2,3,,,,,,0.036
195.46,3067,75.3,3,,,,,,0.036
195.47,3053,0.5,3,,,,,,0.035
195.48,3026,63.0,3,,,,,,0.035
195.49,3134,100.0,3,,,,,,0.039
195.50,3031,0.8,3,87.18,93.96,33.4263941,-111.9267985,11.77,0.035
195.51,3166,100.0,3,,,,,,0.039
195.52,3160,100.0,3,,,,,,0.039
195.53,3050,0.0,3,,,,,,0.035
195.54,3171,100.0,3,,,,,,0.039
195.55,3142,1.4,3,,,,,,0.038
195.56,3082,1.0,3,,,,,,0.037
195.57,3159,98.8,3,,,,,,0.039
195.58,3078,0.0,3,,,,,,0.037
195.59,3176,100.0,3,,,,,,0.040
195.60,3101,0.6,3,87.42,93.89,33.4263933,-111.9268143,12.19,0.038
195.61,3053,0.6,3,,,,,,0.035
195.62,3174,100.0,3,,,,,,0.039
195.63,3117,0.8,3,,,,,,0.038
195.64,3053,0.0,3,,,,,,0.036
195.65,3188,99.5,3,,,,,,0.040
195.66,3182,0.0,3,,,,,,0.039
195.67,3179,87.1,3,,,,,,0.039
195.68,3076,0.0,3,,,,,,0.036
195.69,3116,99.6,3,,,,,,0.038
195.70,3094,0.0,3,87.34,93.84,33.4263925,-111.9268300,12.13,0.037
195.71,3111,99.3,3,,,,,,0.038
195.72,3086,0.0,3,,,,,,0.036
195.73,3103,100.0,3,,,,,,0.038
195.74,3092,1.4,3,,,,,,0.036
195.75,3129,100.0,3,,,,,,0.038
195.76,3084,0.0,3,,,,,,0.036
195.77,3159,100.0,3,,,,,,0.039
195.78,3148,29.6,3,,,,,,0.039
195.79,3154,1.2,3,,,,,,0.039
195.80,3073,0.0,3,87.19,93.96,33.4263916,-111.9268457,11.99,0.037
195.81,3059,0.0,3,,,,,,0.035
195.82,3095,100.0,3,,,,,,0.038
195.83,3141,99.0,3,,,,,,0.039
195.84,3124,3.6,3,,,,,,0.038
195.85,3202,99.5,3,,,,,,0.040
195.86,3139,1.1,3,,,,,,0.040
195.87,3155,0.0,3,,,,,,0.038
195.88,3113,100.0,3,,,,,,0.039
195.89,3048,0.0,3,,,,,,0.035
195.90,3121,100.0,3,87.18,94.02,33.4263907,-111.9268614,12.20,0.038
195.91,3168,100.0,3,,,,,,0.039
195.92,3114,0.0,3,,,,,,0.038
195.93,3184,100.0,3,,,,,,0.040
195.94,3147,0.6,3,,,,,,0.039
195.95,3151,55.8,3,,,,,,0.039
195.96,3052,0.0,3,,,,,,0.035
195.97,3170,100.0,3,,,,,,0.039
195.98,3052,0.0,3,,,,,,0.036
195.99,3166,100.0,3,,,,,,0.039
196.00,3080,0.0,3,87.22,93.77,33.4263897,-111.9268772,12.01,0.037
196.01,3085,100.0,3,,,,,,0.038
196.02,3145,100.0,3,,,,,,0.038
196.03,3075,0.0,3,,,,,,0.035
196.04,3156,100.0,3,,,,,,0.039
196.05,3184,100.0,3,,,,,,0.040
196.06,3091,0.6,3,,,,,,0.037
196.07,3143,99.1,3,,,,,,0.038
196.08,3067,1.0,3,,,,,,0.036
196.09,3172,99.9,3,,,,,,0.039
196.10,3176,18.8,3,87.34,94.12,33.4263887,-111.9268929,12.40,0.039
196.11,3185,99.5,3,,,,,,0.041
196.12,3132,0.2,3,,,,,,0.038
196.13,3124,0.5,3,,,,,,0.038
196.14,3153,100.0,3,,,,,,0.038
196.15,3196,98.5,3,,,,,,0.040
196.16,3153,0.0,3,,,,,,0.039
196.17,3085,1.2,3,,,,,,0.036
196.18,3106,100.0,3,,,,,,0.038
196.19,3192,99.9,3,,,,,,0.041
196.20,3140,0.5,3,87.32,93.89,33.4263876,-111.9269087,12.17,0.038
196.21,3108,20.9,3,,,,,,0.038
196.22,3072,0.0,3,,,,,,0.037
196.23,3070,0.9,3,,,,,,0.036
196.24,3119,100.0,3,,,,,,0.038
196.25,3086,18.6,3,,,,,,0.037
196.26,3068,1.0,3,,,,,,0.036
196.27,3144,100.0,3,,,,,,0.040
196.28,3050,0.1,3,,,,,,0.036
196.29,3160,99.5,3,,,,,,0.039
196.30,3113,0.0,3,87.45,93.91,33.4263865,-111.9269243,11.99,0.037
196.31,3123,99.6,3,,,,,,0.038
196.32,3063,1.1,3,,,,,,0.036
196.33,3179,99.3,3,,,,,,0.040
196.34,3114,0.5,3,,,,,,0.038
196.35,3144,95.6,3,,,,,,0.039
196.36,3118,0.0,3,,,,,,0.037
196.37,3144,99.8,3,,,,,,0.040
196.38,3078,0.5,3,,,,,,0.036
196.39,3145,100.0,3,,,,,,0.039
196.40,3184,98.8,3,87.20,94.07,33.4263854,-111.9269399,12.43,0.040
196.41,3191,93.4,3,,,,,,0.040
196.42,3141,0.0,3,,,,,,0.038
196.43,3185,100.0,3,,,,,,0.042
196.44,3118,0.0,3,,,,,,0.038
196.45,3146,99.3,3,,,,,,0.040
196.46,3116,1.2,3,,,,,,0.038
196.47,3118,100.0,3,,,,,,0.039
196.48,3144,39.2,3,,,,,,0.039
196.49,3232,100.0,3,,,,,,0.042
196.50,3110,0.9,3,87.46,94.03,33.4263842,-111.9269558,12.24,0.038
196.51,3161,100.0,3,,,,,,0.040
196.52,3114,0.0,3,,,,,,0.038
196.53,3197,100.0,3,,,,,,0.040
196.54,3164,0.0,3,,,,,,0.039
196.55,3081,1.1,3,,,,,,0.037
196.56,3177,99.5,3,,,,,,0.040
196.57,3207,98.9,3,,,,,,0.042
196.58,3146,0.2,3,,,,,,0.039
196.59,3116,43.6,3,,,,,,0.039
196.60,3044,0.0,3,87.31,94.02,33.4263829,-111.9269716,11.90,0.036
196.61,3154,100.0,3,,,,,,0.039
196.62,3193,100.0,3,,,,,,0.042
196.63,3141,0.0,3,,,,,,0.038
196.64,3196,100.0,3,,,,,,0.042
196.65,3083,1.1,3,,,,,,0.038
196.66,3120,100.0,3,,,,,,0.039
196.67,3082,1.2,3,,,,,,0.038
196.68,3168,100.0,3,,,,,,0.041
196.69,3238,100.0,3,,,,,,0.043
196.70,3134,0.0,3,87.13,94.02,33.4263816,-111.9269876,12.36,0.039
196.71,3241,100.0,3,,,,,,0.042
196.72,3131,0.8,3,,,,,,0.038
196.73,3189,99.1,3,,,,,,0.042
196.74,3101,0.6,3,,,,,,0.038
196.75,3186,99.7,3,,,,,,0.042
196.76,3181,68.4,3,,,,,,0.042
196.77,3131,0.9,3,,,,,,0.038
196.78,3186,100.0,3,,,,,,0.042
196.79,3157,0.3,3,,,,,,0.041
196.80,3197,100.0,3,87.39,93.96,33.4263802,-111.9270037,12.75,0.042
196.81,3102,0.0,3,,,,,,0.038
196.82,3180,100.0,3,,,,,,0.042
196.83,3184,0.9,3,,,,,,0.041
196.84,3163,20.4,3,,,,,,0.041
196.85,3134,0.0,3,,,,,,0.040
196.86,3127,0.0,3,,,,,,0.038
196.87,3186,98.9,3,,,,,,0.041
196.88,3193,100.0,3,,,,,,0.042
196.89,3242,87.6,3,,,,,,0.043
196.90,3204,40.5,3,87.28,93.94,33.4263787,-111.9270197,12.83,0.042
196.91,3209,0.6,3,,,,,,0.042
196.92,3183,0.0,3,,,,,,0.041
196.93,3133,1.4,3,,,,,,0.039
196.94,3189,99.3,3,,,,,,0.042
196.95,3116,0.0,3,,,,,,0.039
196.96,3087,0.0,3,,,,,,0.038
196.97,3095,0.0,3,,,,,,0.038
196.98,3101,49.6,3,,,,,,0.038
196.99,3099,82.3,3,,,,,,0.038
197.00,3072,0.0,3,87.23,93.89,33.4263773,-111.9270354,12.02,0.037
197.01,3187,98.8,3,,,,,,0.041
197.02,3161,0.1,3,,,,,,0.041
197.03,3202,100.0,3,,,,,,0.043
197.04,3186,0.0,3,,,,,,0.042
197.05,3096,1.4,3,,,,,,0.038
197.06,3205,100.0,3,,,,,,0.042
197.07,3128,0.0,3,,,,,,0.040
197.08,3149,0.0,3,,,,,,0.039
197.09,3154,99.5,3,,,,,,0.040
197.10,3105,0.0,3,87.15,93.95,33.4263758,-111.9270513,12.27,0.039
197.11,3147,100.0,3,,,,,,0.040
197.12,3164,0.0,3,,,,,,0.039
197.13,3162,99.4,3,,,,,,0.040
197.14,3202,100.0,3,,,,,,0.043
197.15,3211,98.8,3,,,,,,0.043
197.16,3156,0.0,3,,,,,,0.041
197.17,3251,98.9,3,,,,,,0.043
197.18,3126,0.2,3,,,,,,0.039
197.19,3230,98.7,3,,,,,,0.043
197.20,3278,100.0,3,87.18,93.78,33.4263742,-111.9270675,12.99,0.044
197.21,3146,0.0,3,,,,,,0.040
197.22,3189,100.0,3,,,,,,0.042
197.23,3107,1.4,3,,,,,,0.039
197.24,3220,99.9,3,,,,,,0.043
197.25,3210,0.0,3,,,,,,0.042
197.26,3198,0.0,3,,,,,,0.041
197.27,3271,99.0,3,,,,,,0.044
197.28,3124,0.0,3,,,,,,0.040
197.29,3218,100.0,3,,,,,,0.044
197.30,3135,0.3,3,87.13,93.82,33.4263725,-111.9270835,12.37,0.040
197.31,3111,1.1,3,,,,,,0.038
197.32,3212,98.8,3,,,,,,0.042
197.33,3272,100.0,3,,,,,,0.044
197.34,3181,0.0,3,,,,,,0.041
197.35,3153,19.9,3,,,,,,0.041
197.36,3278,100.0,3,,,,,,0.044
197.37,3241,0.0,3,,,,,,0.043
197.38,3169,0.3,3,,,,,,0.042
197.39,3221,100.0,3,,,,,,0.043
197.40,3145,1.3,3,87.41,94.08,33.4263708,-111.9270996,12.30,0.039
197.41,3238,98.7,3,,,,,,0.043
197.42,3165,1.5,3,,,,,,0.039
197.43,3230,99.7,3,,,,,,0.043
197.44,3157,1.3,3,,,,,,0.039
197.45,3179,98.8,3,,,,,,0.042
197.46,3202,100.0,3,,,,,,0.043
197.47,3188,0.0,3,,,,,,0.041
197.48,3101,0.0,3,,,,,,0.039
197.49,3169,100.0,3,,,,,,0.040
197.50,3227,98.9,3,87.28,93.96,33.4263691,-111.9271156,12.90,0.043
197.51,3200,1.2,3,,,,,,0.041
197.52,3187,95.5,3,,,,,,0.041
197.53,3280,99.9,3,,,,,,0.044
197.54,3221,0.6,3,,,,,,0.044
197.55,3148,0.0,3,,,,,,0.040
197.56,3189,99.9,3,,,,,,0.042
197.57,3251,100.0,3,,,,,,0.044
197.58,3160,1.4,3,,,,,,0.041
197.59,3164,0.0,3,,,,,,0.040
197.60,3223,99.8,3,87.30,94.00,33.4263673,-111.9271317,12.83,0.043
197.61,3096,0.0,3,,,,,,0.039
197.62,3241,100.0,3,,,,,,0.043
197.63,3211,100.0,3,,,,,,0.044
197.64,3290,100.0,3,,,,,,0.045
197.65,3208,0.9,3,,,,,,0.042
197.66,3284,98.9,3,,,,,,0.046
197.67,3268,0.0,3,,,,,,0.045
197.68,3257,0.0,3,,,,,,0.043
197.69,3245,99.5,3,,,,,,0.044
197.70,3180,0.5,3,87.39,93.87,33.4263654,-111.9271480,12.73,0.042
197.71,3158,0.0,3,,,,,,0.040
197.72,3155,100.0,3,,,,,,0.041
197.73,3170,99.5,3,,,,,,0.042
197.74,3250,100.0,3,,,,,,0.043
197.75,3143,1.0,3,,,,,,0.041
197.76,3189,13.4,3,,,,,,0.041
197.77,3239,99.9,3,,,,,,0.045
197.78,3177,0.0,3,,,,,,0.041
197.79,3279,99.1,3,,,,,,0.045
197.80,3213,0.0,3,87.22,93.96,33.4263635,-111.9271640,12.69,0.042
197.81,3202,0.0,3,,,,,,0.041
197.82,3257,98.6,3,,,,,,0.044
197.83,3244,98.7,3,,,,,,0.045
197.84,3228,0.0,3,,,,,,0.043
197.85,3169,0.0,3,,,,,,0.040
197.86,3232,98.7,3,,,,,,0.044
197.87,3210,0.0,3,,,,,,0.042
197.88,3238,100.0,3,,,,,,0.044
197.89,3245,61.2,3,,,,,,0.044
197.90,3312,99.5,3,87.24,93.85,33.4263615,-111.9271802,13.24,0.046
197.91,3232,0.0,3,,,,,,0.043
197.92,3243,100.0,3,,,,,,0.044
197.93,3139,0.0,3,,,,,,0.041
197.94,3183,100.0,3,,,,,,0.042
197.95,3239,98.8,3,,,,,,0.045
197.96,3230,0.0,3,,,,,,0.044
197.97,3252,82.4,3,,,,,,0.044
197.98,3230,0.2,3,,,,,,0.043
197.99,3195,0.0,3,,,,,,0.042
198.00,3306,100.0,3,87.39,94.13,33.4263595,-111.9271964,13.15,0.046
198.01,3231,0.0,3,,,,,,0.044
198.02,3244,0.0,3,,,,,,0.044
198.03,3227,100.0,3,,,,,,0.044
198.04,3282,98.5,3,,,,,,0.046
198.05,3186,0.0,3,,,,,,0.042
198.06,3140,0.0,3,,,,,,0.041
198.07,3169,98.6,3,,,,,,0.042
198.08,3239,98.7,3,,,,,,0.045
198.09,3211,0.0,3,,,,,,0.044
198.10,3255,99.7,3,87.37,93.88,33.4263574,-111.9272126,13.18,0.046
198.11,3245,0.0,3,,,,,,0.045
198.12,3316,98.9,3,,,,,,0.048
198.13,3322,0.0,3,,,,,,0.047
198.14,3282,46.4,3,,,,,,0.047
198.15,3290,0.0,3,,,,,,0.046
198.16,3209,0.1,3,,,,,,0.042
198.17,3306,99.2,3,,,,,,0.046
198.18,3282,0.0,3,,,,,,0.045
198.19,3199,0.0,3,,,,,,0.042
198.20,3194,0.3,3,87.40,93.87,33.4263552,-111.9272289,12.55,0.042
198.21,3300,100.0,3,,,,,,0.046
198.22,3168,1.4,3,,,,,,0.043
198.23,3224,100.0,3,,,,,,0.045
198.24,3316,100.0,3,,,,,,0.047
198.25,3222,0.6,3,,,,,,0.044
198.26,3328,98.5,3,,,,,,0.047
198.27,3331,100.0,3,,,,,,0.048
198.28,3250,1.0,3,,,,,,0.045
198.29,3270,55.2,3,,,,,,0.045
198.30,3224,0.3,3,87.21,93.83,33.4263530,-111.9272454,12.90,0.044
198.31,3266,100.0,3,,,,,,0.046
198.32,3243,0.0,3,,,,,,0.044
198.33,3250,100.0,3,,,,,,0.045
198.34,3291,100.0,3,,,,,,0.047
198.35,3231,0.0,3,,,,,,0.045
198.36,3287,67.0,3,,,,,,0.045
198.37,3309,100.0,3,,,,,,0.048
198.38,3334,0.2,3,,,,,,0.047
198.39,3328,87.2,3,,,,,,0.048
198.40,3250,0.0,3,87.25,93.84,33.4263507,-111.9272619,13.16,0.046
198.41,3278,76.8,3,,,,,,0.046
198.42,3263,100.0,3,,,,,,0.047
198.43,3283,99.4,3,,,,,,0.047
198.44,3231,0.6,3,,,,,,0.044
198.45,3205,1.2,3,,,,,,0.044
198.46,3284,100.0,3,,,,,,0.047
198.47,3245,0.4,3,,,,,,0.046
198.48,3311,99.9,3,,,,,,0.047
198.49,3326,99.1,3,,,,,,0.047
198.50,3222,0.1,3,87.47,94.08,33.4263484,-111.9272783,12.72,0.043
198.51,3284,100.0,3,,,,,,0.047
198.52,3339,99.1,3,,,,,,0.048
198.53,3258,0.0,3,,,,,,0.045
198.54,3342,99.4,3,,,,,,0.048
198.55,3342,99.8,3,,,,,,0.049
198.56,3220,0.0,3,,,,,,0.044
198.57,3236,100.0,3,,,,,,0.045
198.58,3264,31.4,3,,,,,,0.045
198.59,3260,100.0,3,,,,,,0.047
198.60,3291,90.6,3,87.50,93.82,33.4263460,-111.9272948,13.26,0.047
198.61,3308,100.0,3,,,,,,0.049
198.62,3251,1.2,3,,,,,,0.045
198.63,3235,100.0,3,,,,,,0.045
198.64,3318,100.0,3,,,,,,0.049
198.65,3256,0.0,3,,,,,,0.045
198.66,3307,100.0,3,,,,,,0.049
198.67,3342,99.7,3,,,,,,0.049
198.68,3341,1.3,3,,,,,,0.048
198.69,3214,0.0,3,,,,,,0.044
198.70,3262,100.0,3,87.15,93.84,33.4263435,-111.9273113,13.05,0.046
198.71,3262,98.8,3,,,,,,0.046
198.72,3282,99.4,3,,,,,,0.048
198.73,3367,98.9,3,,,,,,0.050
198.74,3352,0.0,3,,,,,,0.050
198.75,3370,84.3,3,,,,,,0.050
198.76,3325,0.0,3,,,,,,0.048
198.77,3330,99.1,3,,,,,,0.050
198.78,3291,0.5,3,,,,,,0.046
198.79,3341,98.5,3,,,,,,0.050
198.80,3333,6.5,3,87.19,93.88,33.4263409,-111.9273280,13.63,0.050
198.81,3291,1.2,3,,,,,,0.047
198.82,3297,46.7,3,,,,,,0.047
198.83,3297,93.8,3,,,,,,0.048
198.84,3246,1.0,3,,,,,,0.045
198.85,3348,100.0,3,,,,,,0.049
198.86,3315,0.9,3,,,,,,0.048
198.87,3204,0.0,3,,,,,,0.044
198.88,3319,98.8,3,,,,,,0.049
198.89,3221,0.0,3,,,,,,0.045
198.90,3267,100.0,3,87.12,94.06,33.4263384,-111.9273444,13.20,0.047
198.91,3314,72.3,3,,,,,,0.047
198.92,3352,98.9,3,,,,,,0.050
198.93,3383,99.6,3,,,,,,0.050
198.94,3411,100.0,3,,,,,,0.052
198.95,3257,0.5,3,,,,,,0.047
198.96,3305,52.4,3,,,,,,0.047
198.97,3232,0.0,3,,,,,,0.046
198.98,3226,24.2,3,,,,,,0.046
198.99,3362,100.0,3,,,,,,0.050
199.00,3240,0.9,3,87.46,94.06,33.4263357,-111.9273610,13.00,0.046
199.01,3346,98.5,3,,,,,,0.050
199.02,3381,99.1,3,,,,,,0.051
199.03,3265,0.0,3,,,,,,0.047
199.04,3263,0.0,3,,,,,,0.046
199.05,3265,100.0,3,,,,,,0.047
199.06,3389,99.8,3,,,,,,0.052
199.07,3312,0.3,3,,,,,,0.049
199.08,3348,85.3,3,,,,,,0.049
199.09,3292,0.3,3,,,,,,0.047
199.10,3268,99.5,3,87.22,93.91,33.4263330,-111.9273775,13.19,0.047
199.11,3400,100.0,3,,,,,,0.052
199.12,3304,0.0,3,,,,,,0.049
199.13,3352,98.6,3,,,,,,0.051
199.14,3339,0.0,3,,,,,,0.050
199.15,3358,85.4,3,,,,,,0.050
199.16,3294,0.0,3,,,,,,0.048
199.17,3306,0.0,3,,,,,,0.048
199.18,3300,100.0,3,,,,,,0.049
199.19,3358,100.0,3,,,,,,0.051
199.20,3413,99.1,3,87.37,93.77,33.4263302,-111.9273943,13.96,0.053
199.21,3286,0.8,3,,,,,,0.049
199.22,3372,100.0,3,,,,,,0.052
199.23,3288,0.0,3,,,,,,0.048
199.24,3310,100.0,3,,,,,,0.049
199.25,3371,100.0,3,,,,,,0.053
199.26,3287,0.0,3,,,,,,0.048
199.27,3245,1.5,3,,,,,,0.047
199.28,3303,100.0,3,,,,,,0.049
199.29,3273,0.8,3,,,,,,0.047
199.30,3375,100.0,3,87.21,94.14,33.4263274,-111.9274108,13.66,0.051
199.31,3365,100.0,3,,,,,,0.052
199.32,3331,1.3,3,,,,,,0.049
199.33,3385,100.0,3,,,,,,0.053
199.34,3411,1.4,3,,,,,,0.052
199.35,3273,0.0,3,,,,,,0.048
199.36,3359,100.0,3,,,,,,0.050
199.37,3299,0.0,3,,,,,,0.049
199.38,3438,100.0,3,,,,,,0.054
199.39,3292,0.0,3,,,,,,0.049
199.40,3340,100.0,3,87.34,93.85,33.4263244,-111.9274276,13.70,0.052
199.41,3274,0.1,3,,,,,,0.048
199.42,3345,99.0,3,,,,,,0.050
199.43,3364,100.0,3,,,,,,0.051
199.44,3336,100.0,3,,,,,,0.052
199.45,3310,0.0,3,,,,,,0.048
199.46,3291,100.0,3,,,,,,0.049
199.47,3356,98.7,3,,,,,,0.051
199.48,3335,16.6,3,,,,,,0.050
199.49,3429,100.0,3,,,,,,0.054
199.50,3331,0.0,3,87.49,93.82,33.4263215,-111.9274442,13.41,0.050
199.51,3304,0.0,3,,,,,,0.048
199.52,3375,99.9,3,,,,,,0.053
199.53,3314,1.0,3,,,,,,0.048
199.54,3313,56.8,3,,,,,,0.048
199.55,3371,100.0,3,,,,,,0.052
199.56,3279,0.5,3,,,,,,0.049
199.57,3322,99.1,3,,,,,,0.051
199.58,3338,0.0,3,,,,,,0.050
199.59,3435,100.0,3,,,,,,0.054
199.60,3360,0.4,3,87.33,94.01,33.4263184,-111.9274608,13.62,0.051
199.61,3313,0.0,3,,,,,,0.050
199.62,3311,55.4,3,,,,,,0.051
199.63,3402,100.0,3,,,,,,0.054
199.64,3432,100.0,3,,,,,,0.056
199.65,3375,0.3,3,,,,,,0.052
199.66,3453,99.9,3,,,,,,0.056
199.67,3318,0.0,3,,,,,,0.051
199.68,3359,100.0,3,,,,,,0.051
199.69,3407,100.0,3,,,,,,0.053
199.70,3423,100.0,3,87.38,93.86,33.4263153,-111.9274776,13.88,0.054
199.71,3429,98.8,3,,,,,,0.056
199.72,3382,0.7,3,,,,,,0.054
199.73,3301,0.0,3,,,,,,0.050
199.74,3301,98.5,3,,,,,,0.050
199.75,3313,99.1,3,,,,,,0.051
199.76,3330,0.0,3,,,,,,0.050
199.77,3444,100.0,3,,,,,,0.055
199.78,3340,0.0,3,,,,,,0.051
199.79,3367,98.7,3,,,,,,0.052
199.80,3399,100.0,3,87.33,93.94,33.4263121,-111.9274943,13.88,0.054
199.81,3352,0.0,3,,,,,,0.053
199.82,3342,1.4,3,,,,,,0.052
199.83,3396,100.0,3,,,,,,0.053
199.84,3347,0.1,3,,,,,,0.052
199.85,3453,100.0,3,,,,,,0.057
199.86,3390,0.0,3,,,,,,0.052
199.87,3404,99.1,3,,,,,,0.053
199.88,3364,0.0,3,,,,,,0.051
199.89,3331,100.0,3,,,,,,0.052
199.90,3432,100.0,3,87.40,94.05,33.4263089,-111.9275112,14.24,0.057
199.91,3447,1.2,3,,,,,,0.056
199.92,3331,1.2,3,,,,,,0.052
199.93,3342,0.0,3,,,,,,0.051
199.94,3318,0.0,3,,,,,,0.051
199.95,3320,99.2,3,,,,,,0.052
199.96,3417,100.0,3,,,,,,0.056
199.97,3508,100.0,3,,,,,,0.059
199.98,3426,0.1,3,,,,,,0.056
199.99,3442,22.2,3,,,,,,0.056
200.00,3455,91.6,3,87.48,93.85,33.4263055,-111.9275281,14.17,0.056
200.01,3370,0.0,3,,,,,,0.053
200.02,3444,100.0,3,,,,,,0.057
200.03,3362,1.1,3,,,,,,0.054
200.04,3429,99.1,3,,,,,,0.055
200.05,3453,98.6,3,,,,,,0.057
200.06,3499,99.8,3,,,,,,0.058
200.07,3467,14.1,3,,,,,,0.058
200.08,3383,1.1,3,,,,,,0.053
200.09,3476,100.0,3,,,,,,0.058
200.10,3489,37.9,3,87.48,93.87,33.4263021,-111.9275452,14.30,0.058
200.11,3396,0.4,3,,,,,,0.053
200.12,3414,100.0,3,,,,,,0.056
200.13,3465,100.0,3,,,,,,0.059
200.14,3411,0.0,3,,,,,,0.054
200.15,3357,0.5,3,,,,,,0.053
200.16,3398,100.0,3,,,,,,0.056
200.17,3521,99.4,3,,,,,,0.059
200.18,3372,1.2,3,,,,,,0.055
200.19,3522,100.0,3,,,,,,0.059
200.20,3436,0.0,3,87.33,93.92,33.4262986,-111.9275622,14.11,0.056
200.21,3410,0.0,3,,,,,,0.054
200.22,3496,99.2,3,,,,,,0.059
200.23,3514,100.0,3,,,,,,0.060
200.24,3387,0.0,3,,,,,,0.055
200.25,3365,0.8,3,,,,,,0.053
200.26,3451,98.5,3,,,,,,0.058
200.27,3367,0.0,3,,,,,,0.054
200.28,3442,100.0,3,,,,,,0.057
200.29,3491,99.6,3,,,,,,0.059
200.30,3479,59.9,3,87.45,94.01,33.4262950,-111.9275792,14.37,0.059
200.31,3437,0.0,3,,,,,,0.056
200.32,3522,100.0,3,,,,,,0.060
200.33,3464,0.0,3,,,,,,0.057
200.34,3558,99.9,3,,,,,,0.062
200.35,3523,0.0,3,,,,,,0.061
200.36,3511,0.2,3,,,,,,0.060
200.37,3411,1.5,3,,,,,,0.055
200.38,3492,99.8,3,,,,,,0.060
200.39,3504,85.6,3,,,,,,0.060
200.40,3391,0.0,3,87.37,93.97,33.4262913,-111.9275965,13.93,0.056
200.41,3382,0.0,3,,,,,,0.055
200.42,3425,100.0,3,,,,,,0.056
200.43,3473,100.0,3,,,,,,0.060
200.44,3482,40.8,3,,,,,,0.060
200.45,3409,0.0,3,,,,,,0.055
200.46,3510,100.0,3,,,,,,0.059
200.47,3489,100.0,3,,,,,,0.060
200.48,3472,0.0,3,,,,,,0.059
200.49,3544,100.0,3,,,,,,0.061
200.50,3551,99.8,3,87.40,93.91,33.4262875,-111.9276137,14.63,0.062
200.51,3515,0.1,3,,,,,,0.060
200.52,3492,100.0,3,,,,,,0.061
200.53,3402,0.0,3,,,,,,0.056
200.54,3530,100.0,3,,,,,,0.061
200.55,3449,0.0,3,,,,,,0.059
200.56,3478,99.7,3,,,,,,0.060
200.57,3586,100.0,3,,,,,,0.064
200.58,3537,0.0,3,,,,,,0.061
200.59,3429,1.1,3,,,,,,0.056
200.60,3412,100.0,3,87.26,94.07,33.4262837,-111.9276309,14.12,0.058
200.61,3542,100.0,3,,,,,,0.063
200.62,3411,0.8,3,,,,,,0.058
200.63,3548,99.6,3,,,,,,0.063
200.64,3414,0.0,3,,,,,,0.058
200.65,3488,100.0,3,,,,,,0.060
200.66,3452,8.8,3,,,,,,0.060
200.67,3493,100.0,3,,,,,,0.060
200.68,3494,0.8,3,,,,,,0.060
200.69,3576,100.0,3,,,,,,0.065
200.70,3479,0.9,3,87.28,94.12,33.4262798,-111.9276482,14.36,0.060
200.71,3438,0.1,3,,,,,,0.059
200.72,3407,0.0,3,,,,,,0.057
200.73,3495,98.5,3,,,,,,0.062
200.74,3466,0.8,3,,,,,,0.058
200.75,3508,99.3,3,,,,,,0.061
200.76,3510,98.6,3,,,,,,0.063
200.77,3532,99.9,3,,,,,,0.064
200.78,3583,86.3,3,,,,,,0.065
200.79,3509,1.1,3,,,,,,0.060
200.80,3573,100.0,3,87.19,93.92,33.4262758,-111.9276655,14.97,0.065
200.81,3478,1.3,3,,,,,,0.061
200.82,3473,0.5,3,,,,,,0.059
200.83,3540,100.0,3,,,,,,0.065
200.84,3474,0.0,3,,,,,,0.061
200.85,3190,99.0,4,,,,,,0.067
200.86,3483,0.3,3,,,,,,0.061
200.87,3518,99.1,3,,,,,,0.064
